id,x,y,split,EUNIS_cls,EUNIS_label,bioclim_precipitation,bioclim_precipitation_of_driest_quarter,bioclim_precipitation_of_wettest_quarter,bioclim_maximum_temperature,bioclim_minimum_temperature,bioclim_mean_temperature_of_driest_quarter,bioclim_mean_temperature_of_wettest_quarter,bioclim_isothermality_,bioclim_temperature_seasonality_(standard_deviation_x100),bioclim_aridity_index,bioclim_evapotranspiration,lulc_arable_land_100,lulc_plantations_fields_and_crops_100,lulc_herbaceous_crops_100,lulc_woody_plant_crops_100,lulc_vineyards_100,lulc_meadows_100,lulc_wetlands_100,lulc_vegetated_shoreline_100,lulc_scree_100,lulc_roads_rails_paths_100,lulc_public_parks_100,lulc_high_altitude_grasslands_and_rough_pastures_100,lulc_herbaceous_crops_100,lulc_grasslands_and_meadows_100,lulc_glaciers_rocks_scree_and_moraines_100,lulc_buildings_100,lulc_arable_land_100,lulc_surroundings_of_blocks_of_flats_100,edaph_soil_moisture_25.,edaph_soil_ph_25.,edaph_phosphorus_load_25.,edaph_nitrogen_load_25.,edaph_soil_aeration_25.,edaph_soil_humus_25.,geol_massive_limestones,geol_gravel_and_sand_(glacial_deposit),lulc_glaciers_rocks_scree_and_moraines_100,lulc_screes_sand_100,lulc_scree_100,lulc_rock_slabs_and_limestone_pavement_100,lulc_rocks_100,lulc_cliffs_100,hydro_distance_to_lake_all,hydro_distance_to_river_all,pop_human_population_density_sum_100,trans_euclidean_distance_to_roads_all,vege_canopy_height_max_100,vege_coniferous_leaf_type_100,vege_deciduous_leaf_type_100,lulc_normal_dense_forest_100,lulc_forests_100
2625703_1092773,2625703,1092773,train,11,"Inland cliffs, rock pavements and outcrops",-1.19708716,-1.23539787,-1.1012407,-2.18683781,-2.34772134,-2.20547456,-2.19127682,0.6854254,-1.26135583,-1.2226339,-2.11856525,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,-0.41691868,-0.18593809,-0.17106081,0.22991316,-0.15347899,-0.12727095,0.41385317,-0.37988202,1.20548591,1.31443645,-0.4880496,-0.40593677,-0.27241302,-0.06796158,-1.40961153,-0.73139739,-1.05375919,2.54878497,-1.62202128,-0.36108193,-0.30100988,1.31443645,1.01597147,0.22991316,2.77460244,2.76203317,2.29383678,-0.67170413,0.06281354,-0.32325152,-0.09657105,-1.29547298,-0.52392609,-0.90397626,-0.68210122,-0.95037422
2513790_1145673,2513790,1145673,val,7,Shrub plantations,-0.75716689,-0.25797853,-1.01140885,0.82489604,1.00280482,1.14241426,-1.24182005,-0.60462102,0.45751781,1.00002502,0.69177392,2.2615647,4.73554746,3.16492594,4.06366289,3.54199658,-0.41691868,-0.18593809,-0.17106081,-0.26060936,-0.55981263,-0.12727095,-0.40987475,3.16492594,-1.20082524,-0.32472155,-0.4880496,2.2615647,-0.27241302,-0.75872007,0.29574117,0.60650233,1.95729513,0.09795181,-0.39270121,-0.36108193,3.56134885,-0.32472155,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,-0.81984461,-0.00744615,-0.32325152,-0.14285942,-0.96856018,-0.52392609,-0.80912038,-0.68210122,-0.80033057
2798873_1139742,2798873,1139742,train,5,Alpine and subalpine grasslands,0.57046505,-0.30591967,0.3964037,-2.01080475,-1.98434066,-1.9874799,-2.1509249,-0.68151121,-0.42727861,-1.44413599,-1.68665809,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,-0.41691868,-0.18593809,-0.17106081,-0.26060936,-0.75228646,-0.12727095,3.98712811,-0.37988202,2.12207365,-0.30113654,-0.4880496,-0.40593677,-0.27241302,-0.76569743,-1.51341561,-0.05933613,-0.78027679,0.82039353,0.37516786,-0.36108193,-0.30100988,-0.30113654,-0.2667513,-0.26060936,-0.16070638,0.03839696,-0.12668237,-0.5630616,-0.55406814,-0.32325152,-0.28172451,-0.78819449,-0.52392609,-0.90397626,-0.68210122,-0.91878609
2554529_1132183,2554529,1132183,train,8,Broadleaved deciduous woodland,0.95616834,1.34165208,0.45904466,-0.31147576,-0.09905918,0.12563624,0.21322243,-0.08632423,-1.12175123,-0.68415468,-0.07915321,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,-0.41691868,-0.18593809,-0.17106081,-0.2072917,-0.7095145,-0.12727095,-0.40987475,-0.37988202,-1.16648004,0.34352032,-0.4880496,-0.40593677,-0.27241302,-0.96629649,0.76862641,-0.50737697,-0.69662724,0.69518949,-0.41458821,3.00064975,-0.30100988,0.34352032,-0.22385088,-0.2072917,-0.16070638,1.07191963,1.35841703,-0.4641821,-0.24807778,-0.32325152,-0.22309258,0.86891524,-0.41892028,1.40945321,1.93873287,1.82938189
2689071_1180871,2689071,1180871,test,6,"Arctic, alpine and subalpine scrub",1.45847656,1.86968715,0.70338729,-2.38378568,-1.81046496,-1.84904533,-1.17535808,-1.74088708,-2.1741746,-1.73819911,-1.8782265,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,-0.41691868,-0.18593809,-0.17106081,-0.26060936,-0.75228646,-0.12727095,-0.32466152,-0.37988202,-0.06957995,3.88520223,-0.4880496,-0.40593677,-0.27241302,-0.53195592,-2.04561746,-0.68161508,-0.78687203,2.09258174,-0.56779724,-0.36108193,-0.30100988,3.88520223,-0.2667513,-0.26060936,7.03225336,9.19419189,10.10507386,-0.09228991,0.69205784,-0.32325152,2.93007082,-0.84455877,-0.52392609,-0.90397626,-0.68210122,-0.95037422
2640181_1105391,2640181,1105391,train,6,"Arctic, alpine and subalpine scrub",-0.82204735,-1.0195774,-0.75516015,-0.75591565,-0.99578892,-1.14096048,-1.20502861,1.06418075,-0.48852204,-0.27934051,-0.94935466,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,-0.39895999,-0.18593809,-0.17106081,2.00005965,-0.60258459,-0.12727095,-0.40419387,-0.37988202,-0.42161833,1.33409062,0.13869093,-0.40593677,0.34943137,-1.96929177,-0.01237569,-0.89941271,-0.83941406,2.19188149,-1.61654953,-0.36108193,-0.30100988,1.33409062,0.89585027,2.00005965,0.0136684,-0.1318303,-0.20383039,-0.6291477,-0.54578622,-0.17697796,-0.13360174,-0.03291318,-0.52392609,-0.90397626,-0.68210122,0.01108972
2697281_1156209,2697281,1156209,train,0,Surface standing waters,1.18088863,0.26493826,0.91673122,-1.35024507,-0.93131815,-1.13936928,-0.87390556,-1.43902191,-1.15192916,-1.16916788,-0.97558753,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,-0.41691868,-0.18593809,-0.17106081,-0.26060936,-0.75228646,-0.12727095,0.07300024,-0.37988202,-0.51392108,-0.33258322,-0.4880496,-0.40593677,-0.27241302,-0.10459272,-1.10643772,0.83052275,-0.42743175,0.18573855,0.38793528,-0.36108193,-0.30100988,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,-1.19483158,-0.31296318,-0.32325152,-0.16754654,-1.29547298,-0.52392609,-0.90397626,-0.68210122,-0.95037422
2637918_1104312,2637918,1104312,train,11,"Inland cliffs, rock pavements and outcrops",-0.93226168,-1.11025612,-0.84456295,-2.05612019,-2.0644407,-2.02089514,-2.07496836,0.241171,-1.20416993,-1.53961103,-2.3517869,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,-0.41691868,-0.18593809,-0.17106081,0.15526843,-0.75228646,-0.12727095,0.09572377,-0.37988202,0.88349958,2.1399117,-0.4880496,-0.40593677,-0.27241302,-0.20402007,-0.60554185,-0.88696713,-0.85985929,2.662476,-1.63661262,-0.36108193,-0.30100988,2.1399117,0.4968763,0.15526843,11.21724812,7.78373743,5.02294801,1.15501253,1.3867138,-0.32325152,1.97221026,-1.29547298,-0.52392609,-0.90397626,-0.68210122,-0.95037422
2609254_1263061,2609254,1263061,train,15,Low density buildings,-1.10394565,-1.11998084,-0.97488617,0.99221458,1.03406337,0.58708479,0.82799568,0.16997639,0.32767666,2.05788846,1.37017885,-0.40593677,0.57053761,0.73342735,-0.16684413,-0.16352087,-0.41691868,-0.18593809,-0.17106081,-0.26060936,2.13482099,-0.12727095,-0.40987475,0.73342735,-0.23915941,-0.33258322,0.51473525,-0.40593677,-0.02798864,-0.86512479,0.74226347,-0.09045008,2.13602598,0.42751188,-0.74106936,-0.36108193,-0.30100988,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,0.52670701,-0.58905246,2.21185772,-0.26629505,-0.23582458,-0.52392609,-0.0239245,-0.68210122,-0.2455639
2608594_1192948,2608594,1192948,train,12,Arable land and market gardens,-0.4083079,-0.51687779,-0.24807948,0.62969107,0.44015086,0.12881864,0.90395222,0.51171054,0.77578078,0.57993485,0.66408113,3.80313853,4.89995574,5.61961847,-0.16684413,-0.16352087,-0.41691868,-0.18593809,-0.17106081,-0.26060936,-0.75228646,-0.12727095,-0.40987475,5.61961847,-1.09778962,-0.33258322,-0.4880496,3.80313853,-0.27241302,-0.02086442,0.25949213,-0.59449603,3.43902448,-0.04020437,-0.58968425,-0.36108193,3.56134885,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,-0.29328759,-0.3214803,-0.32325152,1.06742703,-1.1151073,-0.52392609,-0.90397626,-0.68210122,-0.95037422
2611750_1269154,2611750,1269154,train,13,Cultivated areas of gardens and parks,-1.37656728,-1.38041558,-1.21332939,1.10376028,1.12783903,0.68892171,0.92294136,0.19275866,0.40857378,2.51616865,1.26688976,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,-0.41691868,-0.18593809,-0.17106081,-0.26060936,1.27938175,-0.12727095,-0.40987475,-0.37988202,-0.69852657,-0.33258322,3.54099667,-0.40593677,-0.13582292,-1.53320686,0.79334167,-0.60694161,1.48903348,1.17585788,-1.48157967,-0.36108193,3.56134885,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,-0.17733794,-0.17260551,3.09847292,-0.28172451,0.05726966,-0.52392609,-0.77223198,-0.68210122,-0.19423318
2610866_1238786,2610866,1238786,test,4,Seasonally wet and wet grasslands,0.29833067,0.92587779,-0.28487031,0.2113947,0.11193606,0.48524787,0.2452666,0.51740611,0.02526344,0.14456867,0.75664896,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,-0.41691868,-0.18593809,-0.17106081,-0.26060936,-0.49565469,-0.12727095,-0.40987475,-0.37988202,1.2849092,-0.33258322,-0.4880496,-0.40593677,-0.27241302,-1.06049083,0.55772289,-0.09667287,-0.03424585,0.08068229,-0.25408351,3.00064975,-0.30100988,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,-0.1191708,0.45907604,-0.32325152,-0.17371833,-0.4838274,0.01860393,-0.38226893,-0.00321046,-0.12513413
2557656_1212305,2557656,1212305,test,2,Dry grasslands,0.6113761,1.2270881,-0.15197281,-0.37422021,-0.41164471,-0.04621357,-0.21640675,0.54873174,-0.84583879,-0.5008426,-0.04598573,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,-0.41093245,-0.18593809,-0.17106081,-0.26060936,0.38117054,-0.12727095,-0.40987475,-0.37988202,-0.5031882,-0.33258322,-0.4880496,-0.40593677,-0.27241302,-0.15866724,0.0798946,-0.51359976,-0.75455538,-0.10928247,0.20371966,3.00064975,-0.30100988,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,-0.09227852,4.49988258,-0.32325152,-0.31258342,1.09437235,0.51154787,0.83504817,0.69146845,1.35161131
2670527_1251842,2670527,1251842,train,4,Seasonally wet and wet grasslands,-0.47738629,-0.23554343,-0.50754603,0.74123676,0.75273639,0.29271244,0.72592908,-0.03221632,0.77806314,0.87399797,0.90980332,2.08530967,1.45423214,0.83393444,1.42140083,-0.16352087,0.31938782,-0.18593809,-0.17106081,-0.26060936,0.06038082,-0.12727095,-0.40987475,0.83393444,0.79119683,-0.33258322,-0.39851524,2.08530967,-0.27241302,1.32576577,0.27761665,2.16842248,3.28062893,-1.08501053,0.46818763,-0.36108193,3.56134885,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,-0.38035204,-0.58406772,-0.24966605,-0.26938095,-0.75437593,-0.52392609,-0.85127855,-0.65052491,-0.95037422
2558829_1204136,2558829,1204136,test,14,"Buildings of cities, towns and villages",-0.56807276,-0.08728416,-0.94683718,0.54777469,0.81329984,0.94987882,-1.40797499,-1.12291782,0.54462803,0.946559,0.89538664,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,-0.41691868,-0.18593809,-0.17106081,-0.26060936,1.2152238,-0.12727095,-0.40987475,-0.37988202,-0.94323618,-0.33258322,3.46936918,-0.40593677,5.47874895,-0.95757479,0.76533104,-0.82473924,0.34091307,0.97581924,-1.11497235,0.05913453,-0.30100988,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,-0.2987699,0.07114839,3.59652093,-0.2508656,-0.55146453,-0.52392609,-0.72480404,-0.68210122,-0.80033057
2632070_1247626,2632070,1247626,train,12,Arable land and market gardens,-0.2190451,0.00510065,-0.38902162,0.28982527,0.53197286,0.07790018,0.3983665,-0.75555361,0.04504392,0.64867687,0.980883,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,3.92010621,-0.18593809,-0.17106081,-0.26060936,-0.75228646,-0.12727095,-0.40987475,-0.37988202,1.90956268,-0.33258322,-0.4880496,-0.40593677,-0.27241302,-0.74999837,0.40119293,1.80127791,0.2855131,0.05621713,-0.40364471,0.47935099,-0.30100988,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,-0.43719864,0.48988558,-0.32325152,0.2274475,-0.69801165,0.17319582,-0.73534359,-0.38409976,-0.65226118
2575075_1097338,2575075,1097338,test,15,Low density buildings,-0.65128167,-0.21575278,-1.01012171,-0.66702767,-0.59138139,-0.26579943,-0.02176812,-0.05215081,-0.81845043,-0.47410959,-0.94894406,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,-0.41691868,-0.18593809,-0.17106081,-0.26060936,-0.49565469,-0.12727095,-0.40987475,-0.37988202,-0.78009644,-0.33258322,-0.20153964,-0.40593677,-0.27241302,0.40998747,-0.23151764,-0.03444498,-0.03512522,-0.33810365,-0.2103095,-0.36108193,-0.30100988,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,-1.21716038,-0.37995654,-0.3133803,-0.01695506,-0.84455877,0.18777996,-0.50874343,-0.67026011,-0.59105916
2670592_1240830,2670592,1240830,train,2,Dry grasslands,-0.42571805,-0.56174797,-0.2219612,0.82489604,0.84651205,0.35795171,0.77102828,-0.12619321,0.82776795,0.87781697,1.04438937,-0.40593677,-0.21725208,-0.15567389,-0.16684413,-0.16352087,-0.41691868,8.71189579,15.32648186,-0.26060936,-0.75228646,-0.12727095,-0.40987475,-0.15567389,-0.59549095,-0.33258322,-0.4880496,-0.40593677,-0.27241302,2.06187709,0.26773055,0.88652786,0.97834248,-1.78010883,1.05913675,-0.36108193,-0.30100988,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,-1.09998421,-0.49355009,-0.32325152,0.37927334,-0.74310307,-0.52392609,-0.61940862,-0.68210122,-0.86350685
2695945_1263314,2695945,1263314,test,4,Seasonally wet and wet grasslands,-0.73450932,-0.58179454,-0.74384402,0.68546392,0.62770218,0.20519633,0.9704142,0.09593399,0.77375201,1.03821503,0.82001846,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,-0.41691868,-0.18593809,-0.17106081,-0.26060936,0.3170126,0.49903706,-0.40987475,-0.37988202,-0.29497038,-0.33258322,-0.4880496,-0.40593677,-0.27241302,0.12042709,0.31221801,-0.56338208,-0.0857986,-0.29924722,-0.0917549,-0.36108193,-0.30100988,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,-0.50188016,-0.58213174,-0.32325152,-0.19223367,2.1427479,1.04241058,0.58736893,0.9677612,1.09495769
2711413_1261230,2711413,1261230,test,9,Coniferous woodland,-0.34565758,-0.15808692,-0.43460794,0.51814537,0.31511665,0.02698172,0.49093853,0.611383,0.61449372,0.41953678,0.56740729,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,-0.41691868,-0.18593809,-0.17106081,-0.26060936,-0.7095145,-0.12727095,-0.40987475,-0.37988202,-1.20082524,-0.33258322,-0.4880496,-0.40593677,-0.27241302,0.17101294,0.29079812,-0.50737697,-0.8267732,-0.49352936,0.73812735,-0.36108193,-0.30100988,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,-0.00513287,1.5096168,-0.32325152,0.32743037,2.85293778,2.94126565,0.15524771,2.47553022,2.20054251
2572415_1108266,2572415,1108266,test,11,"Inland cliffs, rock pavements and outcrops",-0.94725427,-0.43276752,-1.10370772,0.83535345,0.60816559,2.03507853,-2.20789231,0.73953331,0.70502749,0.92364499,0.37259969,-0.40593677,0.50203416,-0.27937493,1.58022532,2.98553663,-0.41691868,-0.18593809,-0.17106081,-0.24994583,-0.58119861,-0.12727095,-0.40987475,-0.27937493,0.18586254,0.76018878,-0.4880496,-0.40593677,-0.27241302,-2.29897195,0.38471609,-0.47004024,-0.01127245,0.93840194,-0.62616259,-0.36108193,-0.30100988,0.76018878,-0.2667513,-0.24994583,-0.01539406,1.94737413,2.45777632,-0.20330143,-0.21977016,-0.32325152,-0.14594531,-0.52891882,-0.52392609,-0.89870649,-0.24595338,-0.28899759
2675550_1175607,2675550,1175607,test,5,Alpine and subalpine grasslands,1.52108939,2.12406527,0.88085212,-1.90623066,-1.36307692,-1.54194336,-0.84542186,-1.57286779,-1.94492382,-1.7038281,-1.77188071,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,-0.41691868,-0.18593809,-0.17106081,-0.26060936,-0.75228646,-0.12727095,2.47033255,-0.37988202,0.99726808,-0.00239312,-0.4880496,-0.40593677,-0.27241302,0.43440822,-1.69301314,-0.40781234,-0.64683322,0.31238172,0.67429026,-0.36108193,-0.30100988,-0.00239312,-0.2667513,-0.26060936,-0.16070638,0.39101058,0.60622383,-0.99862887,-0.36547713,-0.32325152,-0.18914778,-0.94601447,-0.47142318,-0.45604572,-0.68210122,-0.95037422
2552449_1146633,2552449,1146633,train,0,Surface standing waters,0.04424364,0.143294,-0.22448186,1.06367355,1.39353673,0.73347537,1.31340545,-1.09159219,0.46575968,0.38134676,0.89912768,-0.40593677,-0.33370794,-0.37988202,0.00641896,0.01353457,-0.41691868,-0.18593809,0.74055935,-0.26060936,0.29562662,-0.12727095,-0.40987475,-0.37988202,-0.72857863,-0.29327487,-0.25526026,-0.40593677,0.7232569,-1.04130309,0.64010708,0.22691218,0.35278449,0.87076297,-1.16057028,-0.36108193,-0.30100988,-0.29327487,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,-1.21538257,0.11450283,-0.14377476,0.23176775,-0.49510025,-0.43058759,-0.56144114,-0.68210122,-0.70161764
2641609_1128781,2641609,1128781,train,14,"Buildings of cities, towns and villages",-1.81292682,-1.54129993,-1.76041876,0.60180464,-0.16939092,3.71857015,-1.75690035,1.7020845,1.47177498,1.58433226,-0.36534246,-0.40593677,0.15266656,0.26181713,-0.16684413,-0.16352087,0.72645158,-0.18593809,-0.17106081,-0.26060936,0.23146867,-0.12727095,-0.40987475,0.26181713,-0.46669642,-0.33258322,1.41007886,-0.40593677,-0.24365721,-1.015138,0.73732042,-0.68783787,0.35113568,0.36419029,-0.86144788,-0.36108193,-0.30100988,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,-0.44446731,0.51454174,0.91872766,-0.27555273,-0.57401024,-0.52392609,-0.5509016,-0.68210122,-0.75294836
2561919_1204444,2561919,1204444,test,0,Surface standing waters,-0.72965547,-0.32306589,-1.01017534,0.74123676,1.12783903,1.17264709,0.4553339,-1.58425892,0.74344729,1.12223307,0.91080701,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,-0.41691868,-0.18593809,-0.17106081,-0.26060936,-0.21763693,3.2310358,-0.40987475,-0.37988202,-0.92606358,-0.22251985,-0.30898088,-0.40593677,-0.27241302,1.42519313,0.55113215,0.19579823,0.50634354,-0.93965871,-0.2103095,3.00064975,-0.30100988,-0.22251985,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,-1.21894247,2.15869569,-0.32325152,0.03550508,-1.08128873,-0.52392609,-0.73007382,-0.68210122,-0.84771278
2576851_1215379,2576851,1215379,train,8,Broadleaved deciduous woodland,-0.12908952,0.38717966,-0.67310479,0.36825584,0.49876065,0.73188416,-1.53496483,-0.49640521,0.33921528,0.52646882,0.87179987,-0.40593677,-0.38166036,-0.37988202,-0.09465117,1.21498221,-0.41691868,-0.18593809,-0.17106081,-0.26060936,-0.0251631,-0.12727095,-0.40987475,-0.37988202,-0.63412931,-0.33258322,-0.41642211,-0.40593677,-0.27241302,-0.77965215,0.77192178,-0.51359976,-0.58011143,0.66208957,-0.31427277,3.00064975,-0.30100988,-0.33258322,-0.2667513,-0.26060936,-0.16070638,0.29373786,-0.20383039,-0.55207491,-0.41814397,-0.28915094,-0.05028269,1.33110231,-0.51809243,2.47921672,1.45324704,1.41676184
2763088_1167315,2763088,1167315,test,3,Mesic grasslands,-1.07450394,-1.49532079,-0.47054068,-0.30276125,-0.5327716,-0.64768789,0.19898058,0.51455832,0.154217,0.19039668,-0.56808835,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,4.36608048,-0.18593809,-0.17106081,-0.26060936,-0.55981263,-0.12727095,0.11276641,-0.37988202,2.19076407,-0.33258322,-0.4880496,-0.40593677,-0.27241302,-0.46392668,0.07824691,-0.63183276,-0.77236251,0.15839514,-0.32339236,-0.36108193,-0.30100988,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,0.15148641,0.52263404,-0.32325152,-0.17989011,-0.90092305,-0.52392609,-0.46131549,-0.68210122,-0.94642571
2719734_1105573,2719734,1105573,train,2,Dry grasslands,2.1673078,-0.14691202,2.33864872,-0.20167296,0.0806775,-0.50607092,-0.56058483,-1.08589662,-0.22731817,-1.14625387,-0.33755842,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,-0.41691868,-0.18593809,-0.17106081,-0.16463757,-0.75228646,-0.12727095,3.30542224,-0.37988202,1.60689553,0.65405625,-0.4880496,-0.40593677,-0.27241302,-0.9139663,-1.83141857,0.18957544,0.13316318,0.72541115,0.4973703,-0.36108193,-0.30100988,0.65405625,-0.2667513,-0.16463757,-0.16070638,2.12976048,2.04310571,0.97694409,-0.54337837,-0.32325152,0.18979963,-1.0136516,-0.52392609,-0.90397626,-0.68210122,-0.95037422
2807231_1183784,2807231,1183784,train,6,"Arctic, alpine and subalpine scrub",-1.28666792,-1.46759681,-0.7930236,-0.53108135,-1.66394049,-1.41942082,-0.13570293,2.50515975,1.45668601,0.30878573,-0.68775588,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,2.44450009,-0.18593809,-0.17106081,0.25124022,-0.75228646,-0.12727095,-0.40987475,-0.37988202,0.97365575,0.80735879,-0.4880496,-0.40593677,-0.27241302,-1.98324648,0.58573351,-0.07178171,-0.43963293,1.39172692,-1.02012866,-0.36108193,-0.30100988,0.80735879,0.51403647,0.25124022,0.12991826,1.02328327,1.66700911,-0.21048178,0.00623653,-0.32325152,-0.19840545,-0.37109884,-0.52392609,-0.50347366,-0.68210122,-0.43904125
2540736_1186078,2540736,1186078,train,12,Arable land and market gardens,-0.91022256,-0.62956507,-1.13288296,0.68546392,0.8152535,1.04216854,0.33427817,-0.58753432,0.51622528,1.09168106,0.61905183,3.80313853,4.16011847,4.78463644,-0.16684413,-0.16352087,-0.41691868,-0.18593809,-0.17106081,-0.26060936,0.68057428,-0.12727095,-0.40987475,4.78463644,-1.11925537,-0.33258322,-0.4880496,3.80313853,-0.27241302,0.58791011,0.49346322,2.34266059,3.02792153,-0.64607681,-0.47295356,-0.36108193,1.63016949,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,-0.38204723,-0.41812045,-0.32325152,0.30027453,-1.25038156,-0.52392609,-0.84073901,-0.68210122,-0.95037422
2632087_1156801,2632087,1156801,test,11,"Inland cliffs, rock pavements and outcrops",1.84957719,1.93161824,1.87752977,-2.61210578,-2.08006998,-2.04635437,-1.36050215,-1.58995449,-2.39746587,-1.9558822,-2.22573224,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,-0.41691868,-0.18593809,-0.17106081,2.60788103,-0.06793506,-0.12727095,-0.3644277,-0.37988202,-1.06773756,5.13127677,0.0312497,-0.40593677,-0.27241302,-0.00516536,-0.10135062,-0.60694161,-0.58714634,3.40506549,-2.66894966,-0.36108193,-0.30100988,5.13127677,2.78775911,2.60788103,0.50773028,2.56140818,5.19653105,-0.37267667,0.32075578,-0.32325152,-0.34344233,-1.29547298,-0.52392609,-0.90397626,-0.68210122,-0.95037422
2576879_1097201,2576879,1097201,test,14,"Buildings of cities, towns and villages",-1.26970755,-0.83361352,-1.48931429,-0.0204112,-0.12054943,0.28157402,0.40074014,0.56012288,-0.24278753,0.40426077,-0.56448419,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,2.79768776,-0.18593809,-0.17106081,-0.26060936,-0.11070703,-0.12727095,-0.40987475,-0.37988202,1.2763229,-0.33258322,-0.38060837,-0.40593677,0.46804908,-1.98673516,0.97952993,0.48826934,0.2887008,1.27659677,-1.17151378,-0.36108193,-0.30100988,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,0.53695081,0.00606013,-0.04057562,-0.1490312,-0.41619027,-0.52392609,-0.45077595,-0.68210122,-0.5318314
2515885_1166777,2515885,1166777,train,10,Mixed deciduous and coniferous woodland,1.43325152,1.95320029,0.83977081,-0.45439368,-0.21823241,3.00412049,-2.4001573,-0.49070964,-0.84634599,-0.90565677,-0.19033497,-0.40593677,-0.41591209,-0.37988202,-0.16684413,-0.16352087,-0.41691868,-0.18593809,-0.17106081,-0.26060936,-0.75228646,-0.12727095,-0.40987475,-0.37988202,-0.6877937,-0.33258322,-0.4880496,-0.40593677,-0.27241302,0.35242426,-0.2760051,-0.33936166,-0.50151822,-0.30644286,1.1612761,3.00064975,-0.30100988,-0.33258322,-0.2667513,-0.26060936,-0.16070638,-0.26558029,-0.20383039,0.30267468,2.31575099,-0.32325152,-0.08422749,1.16200948,3.45754422,-0.75642267,1.55587006,1.61023918
